MarketOrderId,SellerOrderId,SalesChannel,ShipMethod,TrackingNumber,CartonWeight,Carrier,Class,ShippedCarrierCode,MarkupCost,NegotiatedCost
#LCU147146,5.3089E+12,ICL101 ,OTHER STANDARD,`420920819374811015300231350004,0.325,DHLAPI,DHL SmartMail LWP Expedited,D01,4.16,3.42
#LCU147146,5.3089E+12,ICL101 ,OTHER STANDARD,`420920819374811015300231350004,0.325,DHLAPI,DHL SmartMail LWP Expedited,D01,4.16,3.42
42606,,CUS240 ,,`420112379374811015300231443218,0.5562,DHLAPI,DHL SmartMail LWP Ground,D32,5.22,4.29
1051,LAUT22241AUT,ICL101 ,,`420809239374811015300231367903,0.275,DHLAPI,DHL SmartMail LWP Expedited,D01,4.35,3.58
1051,LAUT22241AUT,ICL101 ,,`420809239374811015300231367903,0.275,DHLAPI,DHL SmartMail LWP Expedited,D01,4.35,3.58
#LCU128633,5.28041E+12,ICL101 ,OTHER STANDARD,`420393509374811015300231309798,0.3562,DHLAPI,DHL SmartMail LWP Expedited,D01,4.66,3.83
#LCU128633,5.28041E+12,ICL101 ,OTHER STANDARD,`420393509374811015300231309798,0.3562,DHLAPI,DHL SmartMail LWP Expedited,D01,4.66,3.83
42603,,CUS240 ,,`420640839374811015300231419534,0.3625,DHLAPI,DHL SmartMail LWP Ground,D32,4.45,3.66
#LCU147164,5.30892E+12,ICL101 ,OTHER STANDARD,`420293309374811015300231356907,0.7875,DHLAPI,DHL SmartMail LWP Expedited,D01,6.31,5.19
#LCU147164,5.30892E+12,ICL101 ,OTHER STANDARD,`420293309374811015300231356907,0.7875,DHLAPI,DHL SmartMail LWP Expedited,D01,6.31,5.19
#LCU147164,5.30892E+12,ICL101 ,OTHER STANDARD,`420293309374811015300231356907,0.7875,DHLAPI,DHL SmartMail LWP Expedited,D01,6.31,5.19
#LCU124348,5.27465E+12,ICL101 ,OTHER STANDARD,`420945419374811015300231304649,0.3562,DHLAPI,DHL SmartMail LWP Expedited,D01,4.27,3.51
#LCU124348,5.27465E+12,ICL101 ,OTHER STANDARD,`420945419374811015300231304649,0.3562,DHLAPI,DHL SmartMail LWP Expedited,D01,4.27,3.51
4401,#58106-PAR,CUS229 ,,`420172029374811015300231163550,0.1438,DHLAPI,DHL SmartMail LWP Ground,D32,4.06,3.34
#LCU147040,5.30879E+12,ICL101 ,OTHER STANDARD,`420462149374811015300231307299,0.0625,DHLAPI,DHL SmartMail LWP Expedited,D01,3.86,3.17
#LCU147259,5.3092E+12,ICL101 ,OTHER STANDARD,`420811419374811015300231063287,0.0562,DHLAPI,DHL SmartMail LWP Expedited,D01,3.82,3.14
1.08822E+14,,CUS410 ,OTHER STANDARD,`420481899361211015300231233523,1.3312,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.68,7.96
#LCU128772,5.28055E+12,ICL101 ,OTHER STANDARD,`420104529374811015300231322087,0.1188,DHLAPI,DHL SmartMail LWP Expedited,D01,4.01,3.3
#LCU128772,5.28055E+12,ICL101 ,OTHER STANDARD,`420104529374811015300231322087,0.1188,DHLAPI,DHL SmartMail LWP Expedited,D01,4.01,3.3
A41710,5.30582E+12,CUS516 ,OTHER STANDARD,`782214527891,"54.0000,54.0000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000","FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX","FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®","F92,F92,F92,F92,F92,F92,F92,F92,F92",162.17,124.74
A41710,5.30582E+12,CUS516 ,OTHER STANDARD,`782214528810,"54.0000,54.0000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000","FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX","FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®","F92,F92,F92,F92,F92,F92,F92,F92,F92",162.17,124.74
A41710,5.30582E+12,CUS516 ,OTHER STANDARD,`782214531210,"54.0000,54.0000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000","FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX","FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®","F92,F92,F92,F92,F92,F92,F92,F92,F92",162.17,124.74
A41710,5.30582E+12,CUS516 ,OTHER STANDARD,`782214532592,"54.0000,54.0000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000","FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX","FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®","F92,F92,F92,F92,F92,F92,F92,F92,F92",162.17,124.74
A41710,5.30582E+12,CUS516 ,OTHER STANDARD,`782214533441,"54.0000,54.0000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000","FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX","FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®","F92,F92,F92,F92,F92,F92,F92,F92,F92",162.17,124.74
A41710,5.30582E+12,CUS516 ,OTHER STANDARD,`782214534746,"54.0000,54.0000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000","FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX","FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®","F92,F92,F92,F92,F92,F92,F92,F92,F92",162.17,124.74
A41710,5.30582E+12,CUS516 ,OTHER STANDARD,`782214536223,"54.0000,54.0000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000","FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX","FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®","F92,F92,F92,F92,F92,F92,F92,F92,F92",162.17,124.74
A41710,5.30582E+12,CUS516 ,OTHER STANDARD,`782214537057,"54.0000,54.0000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000","FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX","FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®","F92,F92,F92,F92,F92,F92,F92,F92,F92",162.17,124.74
A41710,5.30582E+12,CUS516 ,OTHER STANDARD,`782214537399,"54.0000,54.0000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000,9.8000","FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX,FEDEX","FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®,FedEx Ground®","F92,F92,F92,F92,F92,F92,F92,F92,F92",162.17,124.74
1053,LCU117865,ICL101 ,,`420982589374811015300231362922,0.0438,DHLAPI,DHL SmartMail LWP Expedited,D01,3.83,3.15
#98845,243801855,CUS518 ,OTHER STANDARD,`420982289361211015300231523648,1.075,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.49,6.98
#98845,243801855,CUS518 ,OTHER STANDARD,`420982289361211015300231523648,1.075,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.49,6.98
#LCU147077,5.30883E+12,ICL101 ,OTHER STANDARD,`420550639374811015300231307572,0.0625,DHLAPI,DHL SmartMail LWP Expedited,D01,3.86,3.17
#98955,244199889,CUS518 ,OTHER STANDARD,`9434609105114560415688,5.9812,USPS-PB,USPS Ground Advantage,P43,7.65,6.95
#LCU146998,5.30874E+12,ICL101 ,OTHER STANDARD,`420793299374811015300231067308,0.0562,DHLAPI,DHL SmartMail LWP Expedited,D01,3.82,3.14
42604,,CUS240 ,,`420604509374811015300231455303,0.1875,DHLAPI,DHL SmartMail LWP Ground,D32,4.03,3.31
4397,#58541-PAR,CUS229 ,,`420693019374811015300231175751,0.1438,DHLAPI,DHL SmartMail LWP Ground,D32,3.97,3.26
#LCU123228,5.27332E+12,ICL101 ,OTHER STANDARD,`420610809374811015300231315683,0.1188,DHLAPI,DHL SmartMail LWP Expedited,D01,3.98,3.27
4399,113-0034084-5773876-1,CUS229 ,,`420802289374811015300231239859,0.325,DHLAPI,DHL SmartMail LWP Ground,D32,4.4,3.62
#LCU146986,5.30871E+12,ICL101 ,OTHER STANDARD,`420080609374811015300231076157,0.0562,DHLAPI,DHL SmartMail LWP Expedited,D01,3.87,3.18
1355,2514,CUS410 ,OTHER STANDARD,`420223039374811015300231298351,0.1875,DHLAPI,DHL SmartMail LWP Expedited,D01,4.15,3.41
42612,,CUS240 ,,`420778089374811015300231364667,0.1875,DHLAPI,DHL SmartMail LWP Ground,D32,3.99,3.28
#LCU147037,5.30878E+12,ICL101 ,OTHER STANDARD,`420527229374811015300231325187,0.0625,DHLAPI,DHL SmartMail LWP Expedited,D01,3.86,3.17
#LCU147136,5.30889E+12,ICL101 ,OTHER STANDARD,`420357499374811015300231366050,0.5188,DHLAPI,DHL SmartMail LWP Expedited,D01,5.3,4.36
#LCU147136,5.30889E+12,ICL101 ,OTHER STANDARD,`420357499374811015300231366050,0.5188,DHLAPI,DHL SmartMail LWP Expedited,D01,5.3,4.36
42607,,CUS240 ,,`420254149374811015300231451992,0.4062,DHLAPI,DHL SmartMail LWP Ground,D32,4.72,3.88
1052,LAUT22241AUT,ICL101 ,,`420809239374811015300231325507,0.1188,DHLAPI,DHL SmartMail LWP Expedited,D01,3.92,3.22
#LCU146948,5.30865E+12,ICL101 ,OTHER STANDARD,`420988289374811015300231049656,0.0562,DHLAPI,DHL SmartMail LWP Expedited,D01,3.83,3.15
1054,LCU124952,ICL101 ,,`420915019374811015300231349787,0.1812,DHLAPI,DHL SmartMail LWP Expedited,D01,3.86,3.17
1054,LCU124952,ICL101 ,,`420915019374811015300231349787,0.1812,DHLAPI,DHL SmartMail LWP Expedited,D01,3.86,3.17
#LCU124907,5.27526E+12,ICL101 ,OTHER STANDARD,`420672159374811015300231336244,0.2,DHLAPI,DHL SmartMail LWP Expedited,D01,4.15,3.41
#LCU124907,5.27526E+12,ICL101 ,OTHER STANDARD,`420672159374811015300231336244,0.2,DHLAPI,DHL SmartMail LWP Expedited,D01,4.15,3.41
1.08822E+14,,CUS410 ,OTHER STANDARD,`420131659361211015300231228642,1.3312,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.68,7.96
#LCU124681,5.27496E+12,ICL101 ,OTHER STANDARD,`420797659374811015300231314532,0.3625,DHLAPI,DHL SmartMail LWP Expedited,D01,4.45,3.66
#LCU124681,5.27496E+12,ICL101 ,OTHER STANDARD,`420797659374811015300231314532,0.3625,DHLAPI,DHL SmartMail LWP Expedited,D01,4.45,3.66
#98946,244175554,CUS518 ,OTHER STANDARD,`9434609105114560414155,1.3812,USPS-PB,USPS Ground Advantage,P43,10.87,9.88
113-4335400-5301824,113-4335400-5301824,CUS229 ,OTHER STANDARD,`420582019361211015300231169532,2.7688,DHLAPI,DHL SmartMail Parcel Expedited,D43,11.54,9.49
42602,,CUS240 ,,`420620409374811015300231455518,0.175,DHLAPI,DHL SmartMail LWP Ground,D32,4.03,3.31
#98952,244193507,CUS518 ,OTHER STANDARD,`420193019374811015300231517520,0.6875,DHLAPI,DHL SmartMail LWP Ground,D32,5.47,4.5
#LCU128200,5.27985E+12,ICL101 ,OTHER STANDARD,`420970589374811015300231355542,0.3562,DHLAPI,DHL SmartMail LWP Expedited,D01,4.45,3.66
#LCU128200,5.27985E+12,ICL101 ,OTHER STANDARD,`420970589374811015300231355542,0.3562,DHLAPI,DHL SmartMail LWP Expedited,D01,4.45,3.66
4402,hayleybueker,CUS229 ,,`420378039374811015300231163031,0.1438,DHLAPI,DHL SmartMail LWP Ground,D32,4.06,3.34
#LCU128127,5.27975E+12,ICL101 ,OTHER STANDARD,`420346989374811015300231333083,0.25,DHLAPI,DHL SmartMail LWP Expedited,D01,4.29,3.53
#LCU128127,5.27975E+12,ICL101 ,OTHER STANDARD,`420346989374811015300231333083,0.25,DHLAPI,DHL SmartMail LWP Expedited,D01,4.29,3.53
#LCU117865,5.26724E+12,ICL101 ,OTHER STANDARD,`420982589374811015300231288369,0.0375,DHLAPI,DHL SmartMail LWP Expedited,D01,3.83,3.15
#LCU146983,5.30871E+12,ICL101 ,OTHER STANDARD,`420811479374811015300231372242,0.1125,DHLAPI,DHL SmartMail LWP Expedited,D01,3.92,3.22
#LCU146983,5.30871E+12,ICL101 ,OTHER STANDARD,`420811479374811015300231372242,0.1125,DHLAPI,DHL SmartMail LWP Expedited,D01,3.92,3.22
42605,,CUS240 ,,`420480489374811015300231447803,0.6125,DHLAPI,DHL SmartMail LWP Ground,D32,5.33,4.38
#LC2087US,5.41755E+12,ICL101 ,OTHER STANDARD,`420480489374811015300231334561,0.3625,DHLAPI,DHL SmartMail LWP Expedited,D01,4.73,3.89
#LC2087US,5.41755E+12,ICL101 ,OTHER STANDARD,`420480489374811015300231334561,0.3625,DHLAPI,DHL SmartMail LWP Expedited,D01,4.73,3.89
#LCU147156,5.30891E+12,ICL101 ,OTHER STANDARD,`420420039374811015300231349923,0.2125,DHLAPI,DHL SmartMail LWP Expedited,D01,4.25,3.49
#LCU147156,5.30891E+12,ICL101 ,OTHER STANDARD,`420420039374811015300231349923,0.2125,DHLAPI,DHL SmartMail LWP Expedited,D01,4.25,3.49
#LCU124326,5.27462E+12,ICL101 ,OTHER STANDARD,`420287169374811015300231381541,0.475,DHLAPI,DHL SmartMail LWP Expedited,D01,5.02,4.13
#LCU124326,5.27462E+12,ICL101 ,OTHER STANDARD,`420287169374811015300231381541,0.475,DHLAPI,DHL SmartMail LWP Expedited,D01,5.02,4.13
#LCU124326,5.27462E+12,ICL101 ,OTHER STANDARD,`420287169374811015300231381541,0.475,DHLAPI,DHL SmartMail LWP Expedited,D01,5.02,4.13
#LCU124326,5.27462E+12,ICL101 ,OTHER STANDARD,`420287169374811015300231381541,0.475,DHLAPI,DHL SmartMail LWP Expedited,D01,5.02,4.13
4400,113-0960086-5814613-PAR,CUS229 ,,`420920279374811015300231172064,0.1438,DHLAPI,DHL SmartMail LWP Ground,D32,3.82,3.14
1356,2515,CUS410 ,OTHER STANDARD,`420058539374811015300231311647,0.175,DHLAPI,DHL SmartMail LWP Ground,D32,4.06,3.34
#LCU147253,5.30919E+12,ICL101 ,OTHER STANDARD,`420206539374811015300231067162,0.0562,DHLAPI,DHL SmartMail LWP Expedited,D01,3.87,3.18
#LCU147140,5.30889E+12,ICL101 ,OTHER STANDARD,`420305319374811015300231357102,0.6875,DHLAPI,DHL SmartMail LWP Expedited,D01,5.7,4.69
#LCU147140,5.30889E+12,ICL101 ,OTHER STANDARD,`420305319374811015300231357102,0.6875,DHLAPI,DHL SmartMail LWP Expedited,D01,5.7,4.69
42609,,CUS240 ,,`420293019374811015300231377698,0.1938,DHLAPI,DHL SmartMail LWP Ground,D32,4.18,3.44
#LCU147227,5.30915E+12,ICL101 ,OTHER STANDARD,`420320039374811015300231334400,0.2812,DHLAPI,DHL SmartMail LWP Expedited,D01,4.59,3.77
#LCU147227,5.30915E+12,ICL101 ,OTHER STANDARD,`420320039374811015300231334400,0.2812,DHLAPI,DHL SmartMail LWP Expedited,D01,4.59,3.77
#LCU128564,5.28036E+12,ICL101 ,OTHER STANDARD,`420594579374811015300231337630,0.35,DHLAPI,DHL SmartMail LWP Expedited,D01,4.51,3.71
#LCU128564,5.28036E+12,ICL101 ,OTHER STANDARD,`420594579374811015300231337630,0.35,DHLAPI,DHL SmartMail LWP Expedited,D01,4.51,3.71
4403,,CUS229 ,,`420486509374811015300231310848,0.2,DHLAPI,DHL SmartMail LWP Ground,D32,4.18,3.44
#LCU147284,5.30923E+12,ICL101 ,OTHER STANDARD,`420539169374811015300231367491,0.5125,DHLAPI,DHL SmartMail LWP Expedited,D01,5.3,4.36
#LCU147284,5.30923E+12,ICL101 ,OTHER STANDARD,`420539169374811015300231367491,0.5125,DHLAPI,DHL SmartMail LWP Expedited,D01,5.3,4.36
#LCU147284,5.30923E+12,ICL101 ,OTHER STANDARD,`420539169374811015300231367491,0.5125,DHLAPI,DHL SmartMail LWP Expedited,D01,5.3,4.36
#LCU147284,5.30923E+12,ICL101 ,OTHER STANDARD,`420539169374811015300231367491,0.5125,DHLAPI,DHL SmartMail LWP Expedited,D01,5.3,4.36
#LCU147284,5.30923E+12,ICL101 ,OTHER STANDARD,`420539169374811015300231367491,0.5125,DHLAPI,DHL SmartMail LWP Expedited,D01,5.3,4.36
#LCU147031,5.30877E+12,ICL101 ,OTHER STANDARD,`420978629361211015300231380135,1.1375,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.13,6.69
#LCU147031,5.30877E+12,ICL101 ,OTHER STANDARD,`420978629361211015300231380135,1.1375,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.13,6.69
#LCU147291,5.30924E+12,ICL101 ,OTHER STANDARD,`420154259374811015300231076072,0.0562,DHLAPI,DHL SmartMail LWP Expedited,D01,3.87,3.18
1357,cindy-flockton-replacement1,CUS410 ,OTHER STANDARD,`420080819374811015300231335315,0.2438,DHLAPI,DHL SmartMail LWP Ground,D32,4.18,3.44
#LCU147289,5.30924E+12,ICL101 ,OTHER STANDARD,`420156189374811015300231293394,0.1125,DHLAPI,DHL SmartMail LWP Expedited,D01,4.01,3.3
#LCU147170,5.30895E+12,ICL101 ,OTHER STANDARD,`420301419374811015300231362816,0.6938,DHLAPI,DHL SmartMail LWP Expedited,D01,5.84,4.8
#LCU147170,5.30895E+12,ICL101 ,OTHER STANDARD,`420301419374811015300231362816,0.6938,DHLAPI,DHL SmartMail LWP Expedited,D01,5.84,4.8
#LCU147023,5.30877E+12,ICL101 ,OTHER STANDARD,`420967069374811015300231371795,0.1688,DHLAPI,DHL SmartMail LWP Expedited,D01,6.49,5.34
#LCU147290,5.30924E+12,ICL101 ,OTHER STANDARD,`420220309374811015300231311500,0.1125,DHLAPI,DHL SmartMail LWP Expedited,D01,4.01,3.3
#LCU147279,5.30922E+12,ICL101 ,OTHER STANDARD,`420946109374811015300231385914,0.25,DHLAPI,DHL SmartMail LWP Expedited,D01,3.99,3.28
#LCU147279,5.30922E+12,ICL101 ,OTHER STANDARD,`420946109374811015300231385914,0.25,DHLAPI,DHL SmartMail LWP Expedited,D01,3.99,3.28
#98953,244197272,CUS518 ,OTHER STANDARD,`782210551125,10.4875,FEDEX,FedEx Home Delivery®,F90,15.98,12.29
#98953,244197272,CUS518 ,OTHER STANDARD,`782210551125,10.4875,FEDEX,FedEx Home Delivery®,F90,15.98,12.29
278,1200206325,CUS373 ,,`420680699374811015300231387840,0.2562,DHLAPI,DHL SmartMail LWP Ground,D32,4.34,3.57
#LC1409USRTN,5.39546E+12,,P01RET,`9302010511400000078739,0.1188,USPS-PB,USPS Ground Advantage under 1LB,P01RET,3.98,3.61
#LCU142623RTN,5.30185E+12,,P01RET,`9302010511405000113770,0.7663,USPS-PB,USPS Ground Advantage under 1LB,P01RET,6.78,6.16
#LCU142623RTN,5.30185E+12,,P01RET,`9302010511405000113770,0.7663,USPS-PB,USPS Ground Advantage under 1LB,P01RET,6.78,6.16
#LCU142623RTN,5.30185E+12,,P01RET,`9302010511405000113770,0.7663,USPS-PB,USPS Ground Advantage under 1LB,P01RET,6.78,6.16
#LCU142970RTN,5.30231E+12,,P01RET,`9302010511405000113787,0.6313,USPS-PB,USPS Ground Advantage under 1LB,P01RET,5.12,4.65
#LCU138794RTN,5.2959E+12,,P03RET,`9301910511405000113811,1,USPS-PB,USPS Priority Mail,P03RET,9.65,8.77
#LCU138794RTN,5.2959E+12,,P03RET,`9301910511405000113811,1,USPS-PB,USPS Priority Mail,P03RET,9.65,8.77
#LCU140839RTN,5.29917E+12,,P03RET,`9301910511405000113828,1.1,USPS-PB,USPS Priority Mail,P03RET,13.48,12.25
#LCU130072RTN,5.28305E+12,,P01RET,`9302010511400000078760,0.5063,USPS-PB,USPS Ground Advantage under 1LB,P01RET,5.49,4.99
#LCU141173RTN,5.29961E+12,,P03RET,`9301910511405000114023,1.6,USPS-PB,USPS Priority Mail,P03RET,10.18,9.25
#LCU140390RTN,5.2985E+12,,P03RET,`9301910511405000114009,1.1,USPS-PB,USPS Priority Mail,P03RET,14.49,13.17
#LCU139716RTN,5.2974E+12,,P03RET,`9301910511400000078931,1.1,USPS-PB,USPS Priority Mail,P03RET,13.48,12.25
#LCU140506RTN,5.29867E+12,,P03RET,`9301910511405000114030,1.1,USPS-PB,USPS Priority Mail,P03RET,10.18,9.25
#LCU139761RTN,5.29747E+12,,P03RET,`9301910511405000114078,1.1,USPS-PB,USPS Priority Mail,P03RET,10.18,9.25
#LCU140288RTN,5.29832E+12,,P03RET,`9301910511400000078948,2,USPS-PB,USPS Priority Mail,P03RET,13.48,12.25
#LCU140288RTN,5.29832E+12,,P03RET,`9301910511400000078948,2,USPS-PB,USPS Priority Mail,P03RET,13.48,12.25
#LCU140288RTN,5.29832E+12,,P03RET,`9301910511400000078948,2,USPS-PB,USPS Priority Mail,P03RET,13.48,12.25
#LCU147480,5.30951E+12,ICL101 ,OTHER STANDARD,`420912089374811015300232369968,0.1188,DHLAPI,DHL SmartMail LWP Expedited,D01,3.82,3.14
#LCU147417,5.3094E+12,ICL101 ,OTHER STANDARD,`420605439374811015300232357811,0.15,DHLAPI,DHL SmartMail LWP Expedited,D01,4.11,3.38
#98972,244279168,CUS518 ,OTHER STANDARD,`782228396296,4.8625,FEDEX,FedEx Home Delivery®,F90,15.98,12.29
4408,#59564,CUS229 ,,`9434609105114560476504,3.425,USPS-PB,USPS Ground Advantage,P43,10.07,9.15
4408,#59564,CUS229 ,,`9434609105114560476504,3.425,USPS-PB,USPS Ground Advantage,P43,10.07,9.15
4408,#59564,CUS229 ,,`9434609105114560476504,3.425,USPS-PB,USPS Ground Advantage,P43,10.07,9.15
4405,#59483,CUS229 ,,`420782299361211015300232558014,1.8062,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.49,6.98
4405,#59483,CUS229 ,,`420782299361211015300232558014,1.8062,DHLAPI,DHL SmartMail Parcel Expedited,D43,8.49,6.98
#LCU147434,5.30942E+12,ICL101 ,OTHER STANDARD,`420923369374811015300232387283,0.2125,DHLAPI,DHL SmartMail LWP Expedited,D01,3.92,3.22
4414,#59433,CUS229 ,,`420370879361211015300232655140,2.7,DHLAPI,DHL SmartMail Parcel Expedited,D43,11.54,9.49
4411,#59667,CUS229 ,,`420325839374811015300232534175,0.2188,DHLAPI,DHL SmartMail LWP Ground,D32,4.14,3.4
#LCU147318,5.30926E+12,ICL101 ,OTHER STANDARD,`420567609374811015300232334287,0.2688,DHLAPI,DHL SmartMail LWP Expedited,D01,4.52,3.72
#LCU147318,5.30926E+12,ICL101 ,OTHER STANDARD,`420567609374811015300232334287,0.2688,DHLAPI,DHL SmartMail LWP Expedited,D01,4.52,3.72
#LCU147326,5.30927E+12,ICL101 ,OTHER STANDARD,`420705109374811015300232425893,0.1125,DHLAPI,DHL SmartMail LWP Expedited,D01,3.98,3.27
#LCU147326,5.30927E+12,ICL101 ,OTHER STANDARD,`420705109374811015300232425893,0.1125,DHLAPI,DHL SmartMail LWP Expedited,D01,3.98,3.27
#LCU147372,5.30934E+12,ICL101 ,OTHER STANDARD,`420871059374811015300232398654,0.4625,DHLAPI,DHL SmartMail LWP Expedited,D01,4.63,3.81
#LCU147363,5.30933E+12,ICL101 ,OTHER STANDARD,`420028959374811015300232421024,0.4562,DHLAPI,DHL SmartMail LWP Expedited,D01,5.02,4.13
#LCU147442,5.30945E+12,ICL101 ,OTHER STANDARD,`420911019374811015300232363980,0.15,DHLAPI,DHL SmartMail LWP Expedited,D01,3.86,3.17
#LCU147451,5.30946E+12,ICL101 ,OTHER STANDARD,`420906509374811015300232383742,0.2125,DHLAPI,DHL SmartMail LWP Expedited,D01,3.92,3.22
#LCU147325,5.30927E+12,ICL101 ,OTHER STANDARD,`420840629374811015300232356937,0.4062,DHLAPI,DHL SmartMail LWP Expedited,D01,4.54,3.73
#LCU147325,5.30927E+12,ICL101 ,OTHER STANDARD,`420840629374811015300232356937,0.4062,DHLAPI,DHL SmartMail LWP Expedited,D01,4.54,3.73
#LCU147325,5.30927E+12,ICL101 ,OTHER STANDARD,`420840629374811015300232356937,0.4062,DHLAPI,DHL SmartMail LWP Expedited,D01,4.54,3.73
#LCU147414,5.3094E+12,ICL101 ,OTHER STANDARD,`420996879374811015300232377819,0.0688,DHLAPI,DHL SmartMail LWP Expedited,D01,6.49,5.34
#LCU147390,5.30936E+12,ICL101 ,OTHER STANDARD,`420875059374811015300230357240,0.2125,DHLAPI,DHL SmartMail LWP Expedited,D01,4.11,3.38
A41711,5.30654E+12,CUS516 ,UPS,`9434609105114040572771,3.4125,USPS-PB,USPS Ground Advantage,P43,7.81,7.1
4417,#57863-PAR,CUS229 ,,`420234529374811015300232338384,0.15,DHLAPI,DHL SmartMail LWP Ground,D32,4.06,3.34
#LCU147481,5.30952E+12,ICL101 ,OTHER STANDARD,`420973749374811015300232349731,0.0625,DHLAPI,DHL SmartMail LWP Expedited,D01,3.82,3.14
4409,#59588,CUS229 ,,`420174029374811015300232548370,0.2188,DHLAPI,DHL SmartMail LWP Ground,D32,4.18,3.44
#LCU147467,5.3095E+12,ICL101 ,OTHER STANDARD,`420838529374811015300230357394,0.2125,DHLAPI,DHL SmartMail LWP Expedited,D01,4.15,3.41
#LC2098US,5.41775E+12,ICL101 ,OTHER STANDARD,`420320349374811015300229714467,0.1188,DHLAPI,DHL SmartMail LWP Expedited,D01,4.01,3.3
4406,#59511,CUS229 ,,`420370429374811015300232539552,0.2188,DHLAPI,DHL SmartMail LWP Ground,D32,4.14,3.4
#LCU147464,5.30949E+12,ICL101 ,OTHER STANDARD,`420956919374811015300232362143,0.125,DHLAPI,DHL SmartMail LWP Expedited,D01,3.86,3.17
#LCU147464,5.30949E+12,ICL101 ,OTHER STANDARD,`420956919374811015300232362143,0.125,DHLAPI,DHL SmartMail LWP Expedited,D01,3.86,3.17
#LCU147440,5.30945E+12,ICL101 ,OTHER STANDARD,`420920659374811015300232353905,0.0688,DHLAPI,DHL SmartMail LWP Expedited,D01,3.82,3.14
#LCU147425,5.30941E+12,ICL101 ,OTHER STANDARD,`420757019374811015300232421154,0.4625,DHLAPI,DHL SmartMail LWP Expedited,D01,4.72,3.88
#LCU147320,5.30926E+12,ICL101 ,OTHER STANDARD,`420950609374811015300232405376,0.2125,DHLAPI,DHL SmartMail LWP Expedited,D01,3.99,3.28
4412,#59376,CUS229 ,,`420812129361211015300231670977,2.7,DHLAPI,DHL SmartMail Parcel Expedited,D43,9.85,8.1
#LCU147374,5.30934E+12,ICL101 ,OTHER STANDARD,`420736449374811015300232374290,0.2188,DHLAPI,DHL SmartMail LWP Expedited,D01,4.15,3.41
